track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist,genre
Never Say Never (with Lainey Wilson),"['Cole Swindell', 'Lainey Wilson']","['1mfDfLsMxYcOOZkzBxvSVW', '6tPHARSq45lQ8BSALCfkFC']",73,"['1mfDfLsMxYcOOZkzBxvSVW', '6tPHARSq45lQ8BSALCfkFC']",03kCiUPjdAV9ur9ugm8PQT,2021-11-18,0.472,0.937,0,-4.028,0,0.0567,0.00717,0,0.11,0.454,140.073,audio_features,03kCiUPjdAV9ur9ugm8PQT,176147,4,1777119,134,2,country
23,['Sam Hunt'],['2kucQ9jQwuD8jWdtR9Ef38'],76,['2kucQ9jQwuD8jWdtR9Ef38'],4PuAqZlL1tkidkuxfDlLbF,2021-09-09,0.641,0.78,3,-5.138,1,0.0852,0.0206,0,0.143,0.693,98.004,audio_features,4PuAqZlL1tkidkuxfDlLbF,179720,4,2185868,75,1,country
Stop Draggin' Your Boots,['Danielle Bradbery'],['5iqStkZi6QmG8sgQZQrfGN'],73,['5iqStkZi6QmG8sgQZQrfGN'],0ODaBMQ3tbTefbmbMWTwdT,2021-07-30,0.463,0.76,2,-5.958,1,0.11,0.0379,0,0.115,0.65,123.899,audio_features,0ODaBMQ3tbTefbmbMWTwdT,164347,4,249011,63,1,country
Want That Back,['Brett Eldredge'],['0qSX3s5pJnAlSsgsCne8Cz'],70,['0qSX3s5pJnAlSsgsCne8Cz'],64n7p9bHvB2OMksxeUyQi1,2022-01-14,0.342,0.47,11,-6.87,1,0.0386,0.615,0,0.241,0.319,87.669,audio_features,64n7p9bHvB2OMksxeUyQi1,193693,4,1353097,68,1,country
Boy From Anderson County,['Kolby Cooper'],['2dz0ijxEHh6AzUzQBwBSKx'],67,['2dz0ijxEHh6AzUzQBwBSKx'],6H4TyfdTbm1bIaBkXiyvvw,2021-07-16,0.515,0.69,9,-5.631,1,0.0274,0.0598,0,0.193,0.254,145.087,audio_features,6H4TyfdTbm1bIaBkXiyvvw,244291,4,58498,60,1,country
Learn From It,['Conner Smith'],['0y2FPygoi6LVc75pxCgsMk'],69,['0y2FPygoi6LVc75pxCgsMk'],2CqfyB7PQznYxHNSmmF6lE,2021-06-25,0.599,0.899,4,-3.574,1,0.0492,0.129,0,0.333,0.792,91.036,audio_features,2CqfyB7PQznYxHNSmmF6lE,179173,4,10927,59,1,country
Can't Do Without Me,"['Chayce Beckham', 'Lindsay Ell']","['5ujvZU2thXjZgFKPUt1rDt', '4lpA7MWpQpY7hKkwfLxw2Q']",67,"['5ujvZU2thXjZgFKPUt1rDt', '4lpA7MWpQpY7hKkwfLxw2Q']",6Wy1WU6nkioVn681Rom3SP,2021-11-29,0.602,0.928,1,-3.601,1,0.0859,0.016,0,0.105,0.429,123.121,audio_features,6Wy1WU6nkioVn681Rom3SP,201147,4,97648,117,2,country
Steady Heart,['Kameron Marlowe'],['31n3CN1jSC5ALUJ9dwT8UI'],72,['31n3CN1jSC5ALUJ9dwT8UI'],4QakuMSCrvw79FQV55xx6T,2021-11-05,0.516,0.481,6,-6.587,1,0.0254,0.00865,1.18e-05,0.226,0.196,144.097,audio_features,4QakuMSCrvw79FQV55xx6T,213207,4,38470,64,1,country
I Don't Wanna Go To Heaven,['Nate Smith'],['4NYMUsIcUUsBHbV9DICa5x'],73,['4NYMUsIcUUsBHbV9DICa5x'],55lJN2gIzJM9SCfwzxAEjf,2021-11-19,0.455,0.451,0,-7.544,1,0.0452,0.749,0,0.0776,0.27,104.662,audio_features,55lJN2gIzJM9SCfwzxAEjf,201294,4,49639,63,1,country
Before I Knew It,['Mason Ramsey'],['6xvpfMjWTougrRRtK7iikz'],79,['6xvpfMjWTougrRRtK7iikz'],3cqWSJzuxZCsglpaxWtosT,2019-07-26,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006,audio_features,3cqWSJzuxZCsglpaxWtosT,201973,4,131359,65,1,country
Pick Me Up,['Gabby Barrett'],['6Iz3eq2aQGFf7TbGT2iahL'],70,['6Iz3eq2aQGFf7TbGT2iahL'],7xNYZeFtrB05pi9tc6lEeb,2021-11-05,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,audio_features,7xNYZeFtrB05pi9tc6lEeb,169440,4,208549,69,1,country
Made,['Spencer Crandall'],['6to2NJmRWY1h7rLU4c9TyG'],69,['6to2NJmRWY1h7rLU4c9TyG'],4G644pINN0ZYIxyqeyuT4b,2021-09-17,0.526,0.729,5,-4.363,1,0.0333,0.147,0,0.103,0.543,140.978,audio_features,4G644pINN0ZYIxyqeyuT4b,195460,4,95758,61,1,country
Up,['Luke Bryan'],['0BvkDsjIUla7X0k6CSWh1I'],69,['0BvkDsjIUla7X0k6CSWh1I'],1GOMHxclGDvkcODCfYuuje,2021-04-09,0.432,0.488,3,-7.128,1,0.0305,0.298,9.5e-05,0.158,0.222,176.038,audio_features,1GOMHxclGDvkcODCfYuuje,183597,4,7097015,79,1,country
If I Were Rock & Roll,['Chase Rice'],['6pBNfggcZZDCmb0p92OnGn'],68,['6pBNfggcZZDCmb0p92OnGn'],7GMXESVLghURYtnMXl7Ngn,2021-10-08,0.617,0.84,2,-6.936,1,0.0802,0.0914,1.36e-06,0.0451,0.721,85.998,audio_features,7GMXESVLghURYtnMXl7Ngn,194667,4,988063,67,1,country
7500 OBO,['Tim McGraw'],['6roFdX1y5BYSbp60OTJWMd'],71,['6roFdX1y5BYSbp60OTJWMd'],7A4WmJcWx6KrVRfQ2CP8e7,2020-08-21,0.528,0.718,7,-6.954,1,0.0337,0.1,0,0.304,0.51,155.759,audio_features,7A4WmJcWx6KrVRfQ2CP8e7,221400,4,3886605,75,1,country
Fishin' in the Dark,['Nitty Gritty Dirt Band'],['7y70dch6JuuuNnwlsOQvwW'],60,['7y70dch6JuuuNnwlsOQvwW'],19Pwe795pS5bS2Jr57gHK3,2007-04-24,0.771,0.283,2,-16.326,1,0.0444,0.198,0,0.0888,0.906,77.756,audio_features,19Pwe795pS5bS2Jr57gHK3,202787,4,153136,62,1,country
Mountain Music,['Alabama'],['6rJqqRce0Kvo2dJUXoHleC'],63,['6rJqqRce0Kvo2dJUXoHleC'],7BjmEKAVTnJNkRNaUzBy2K,2004-10-08,0.467,0.526,9,-9.982,1,0.0433,0.119,0,0.124,0.753,109.555,audio_features,7BjmEKAVTnJNkRNaUzBy2K,218613,4,993539,66,1,country
Amarillo By Morning,['George Strait'],['5vngPClqofybhPERIqQMYd'],71,['5vngPClqofybhPERIqQMYd'],4TnUKixNWMfajncgdSwFoi,1982-01-01,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,audio_features,4TnUKixNWMfajncgdSwFoi,173467,4,2992426,75,1,country
"Forever and Ever, Amen",['Randy Travis'],['1pTuR132U5b4Rizal2Pr7m'],63,['1pTuR132U5b4Rizal2Pr7m'],4rQSLX4qMiUWL81hEQOuPY,2010-09-24,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-05,0.159,0.704,90.607,audio_features,4rQSLX4qMiUWL81hEQOuPY,212587,4,1276210,66,1,country
Elvira,['The Oak Ridge Boys'],['3XnO697XIus1M0cMuxZjos'],63,['3XnO697XIus1M0cMuxZjos'],0mG66FLhO0iZ6XCAGdjpax,1981-01-01,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,audio_features,0mG66FLhO0iZ6XCAGdjpax,225627,4,406712,56,1,country
Baby's Got Her Blue Jeans On,['Mel McDaniel'],['1fMdO9vLUd6wW4jbMeNiup'],63,['1fMdO9vLUd6wW4jbMeNiup'],56BG1hMSEkIN7IA2E4xNuN,1985-02-22,0.871,0.714,10,-6.413,1,0.0307,0.237,1.94e-06,0.072,0.962,106.797,audio_features,56BG1hMSEkIN7IA2E4xNuN,179653,4,143527,56,1,country
I Love a Rainy Night,['Eddie Rabbitt'],['0jgAONnsHxrwAlhkMUVS78'],66,['0jgAONnsHxrwAlhkMUVS78'],0zvNHIL7ci0ZzIoWU6RO2u,1991,0.685,0.718,0,-7.724,1,0.0521,0.122,0,0.0556,0.958,131.463,audio_features,0zvNHIL7ci0ZzIoWU6RO2u,191067,4,290493,58,1,country
The Fireman,['George Strait'],['5vngPClqofybhPERIqQMYd'],59,['5vngPClqofybhPERIqQMYd'],5CwZU4BVFX0dyqG1gKfHHr,1984-01-01,0.664,0.601,2,-13.379,1,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,audio_features,5CwZU4BVFX0dyqG1gKfHHr,154360,4,2992426,75,1,country
Meet Me In Montana,"['Dan Seals', 'Marie Osmond']","['55yEsJBqyn27JPsw5hHzqi', '3ijY78RxOagYo8FOgSEkWj']",58,"['55yEsJBqyn27JPsw5hHzqi', '3ijY78RxOagYo8FOgSEkWj']",0qXUwQbZHFnhAGCgqwz2lR,1985-01-01,0.661,0.389,10,-12.292,1,0.0301,0.393,1.04e-06,0.0902,0.515,124.147,audio_features,0qXUwQbZHFnhAGCgqwz2lR,236627,4,177179,99,2,country
The One I Loved Back Then (The Corvette Song),['George Jones'],['2OpqcUtj10HHvGG6h9VYC5'],0,['2OpqcUtj10HHvGG6h9VYC5'],0mTrLQcF52qv0D6vO84oSy,1972,0.636,0.479,2,-11.555,1,0.0812,0.519,0,0.408,0.935,159.433,audio_features,0mTrLQcF52qv0D6vO84oSy,149333,4,910659,66,1,country
Grandpa (Tell Me 'Bout The Good Old Days),['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],57,['7MSTO40bsb3DOJQT6xLsIc'],1KNNTdw7SzJ90p6RXq4kGE,2011-04-05,0.565,0.456,4,-8.124,1,0.031,0.426,8.08e-06,0.0612,0.588,201.644,audio_features,1KNNTdw7SzJ90p6RXq4kGE,254640,4,531951,57,1,country
"Lord, I Hope This Day Is Good - Single Version",['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],59,['4Ti0EKl2PVEms2NRMVGqNe'],7ySh3j4kcq2mtxfjshPJSG,1981-01-01,0.526,0.388,2,-17.983,1,0.029,0.252,0.00137,0.114,0.702,173.82,audio_features,7ySh3j4kcq2mtxfjshPJSG,249907,4,495190,62,1,country
Tight Fittin' Jeans,['Conway Twitty'],['7gi3jmwpUpNWdswT8eEprF'],52,['7gi3jmwpUpNWdswT8eEprF'],7A7gHOXvDJ12CRfiZ18Uro,1999-01-01,0.707,0.546,4,-11.398,1,0.0429,0.191,7.37e-05,0.145,0.861,102.417,audio_features,7A7gHOXvDJ12CRfiZ18Uro,170267,4,653734,63,1,country
Diggin' Up Bones,['Randy Travis'],['1pTuR132U5b4Rizal2Pr7m'],52,['1pTuR132U5b4Rizal2Pr7m'],6stD0CS3QFs2yY3CoBfK8K,2010-09-24,0.703,0.575,0,-8.215,1,0.0261,0.361,0,0.0692,0.869,85.672,audio_features,6stD0CS3QFs2yY3CoBfK8K,179373,4,1276210,66,1,country
He Stopped Loving Her Today,['George Jones'],['2OpqcUtj10HHvGG6h9VYC5'],54,['2OpqcUtj10HHvGG6h9VYC5'],4BcrWCZPXuoGU0SnAsJW1s,1998-07-14,0.333,0.232,8,-14.605,1,0.0366,0.785,0.000548,0.252,0.398,144.788,audio_features,4BcrWCZPXuoGU0SnAsJW1s,197400,4,910659,66,1,country
You're The Reason God Made Oklahoma,"['David Frizzell', 'Shelly West']","['2SmICejsbfW9xy1ZFt9C1q', '4U9hcIjDmGDdnNlfc3ebbJ']",0,"['2SmICejsbfW9xy1ZFt9C1q', '4U9hcIjDmGDdnNlfc3ebbJ']",1yQdRMM70pqNYSjdGHkfTZ,2009-01-01,0.467,0.348,9,-11.972,1,0.0314,0.526,0,0.154,0.399,97.431,audio_features,1yQdRMM70pqNYSjdGHkfTZ,204387,4,40504,90,2,country
I'm No Stranger to the Rain,['Keith Whitley'],['0bc7dhY6YXL35m1G0jVwuW'],49,['0bc7dhY6YXL35m1G0jVwuW'],0lNLXEMPtGhEpbgwQfo0c1,1990-08-07,0.671,0.44,4,-11.15,1,0.0235,0.401,0.131,0.111,0.489,88.115,audio_features,0lNLXEMPtGhEpbgwQfo0c1,216067,4,324996,59,1,country
Leaving Louisiana In The Broad Daylight,['The Oak Ridge Boys'],['3XnO697XIus1M0cMuxZjos'],47,['3XnO697XIus1M0cMuxZjos'],1ADDagtKH24eNO8eJ6II6j,1980-01-01,0.597,0.628,5,-14.06,1,0.0351,0.247,1.9e-05,0.199,0.77,95.33,audio_features,1ADDagtKH24eNO8eJ6II6j,182200,4,406712,56,1,country
"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)",['Waylon Jennings'],['7wCjDgV6nqBsHguQXPAaIM'],57,['7wCjDgV6nqBsHguQXPAaIM'],7xRind9RPsvGHWR0qbGmfE,1978,0.589,0.848,5,-10.998,1,0.0383,0.108,0.127,0.125,0.913,147.564,audio_features,7xRind9RPsvGHWR0qbGmfE,126587,4,1080082,70,1,country
Redneck Girl,['The Bellamy Brothers'],['5iB5AWIa7qreioi0AF3Bxa'],52,['5iB5AWIa7qreioi0AF3Bxa'],3GdqfRTNtoAbYsDvipCoVg,1982,0.759,0.554,9,-15.167,1,0.0349,0.0831,4.92e-06,0.0895,0.913,126.994,audio_features,3GdqfRTNtoAbYsDvipCoVg,208493,4,272680,62,1,country
Everything That Glitters (Is Not Gold),['Dan Seals'],['55yEsJBqyn27JPsw5hHzqi'],53,['55yEsJBqyn27JPsw5hHzqi'],6NaQDBNUP6LcsZklHizAki,1985-01-01,0.654,0.259,4,-16.728,1,0.0304,0.726,0,0.0541,0.466,112.1,audio_features,6NaQDBNUP6LcsZklHizAki,292627,4,144387,53,1,country
I'd Love To Lay You Down,['Conway Twitty'],['7gi3jmwpUpNWdswT8eEprF'],52,['7gi3jmwpUpNWdswT8eEprF'],4VF5XIZ7EiMfLElRzYG2E8,2001-01-01,0.638,0.377,2,-15.64,1,0.0341,0.572,0,0.102,0.778,81.911,audio_features,4VF5XIZ7EiMfLElRzYG2E8,199600,4,653734,63,1,country
When You Say Nothing at All,['Keith Whitley'],['0bc7dhY6YXL35m1G0jVwuW'],55,['0bc7dhY6YXL35m1G0jVwuW'],2lCGAGpqgQIolNfpnycIZk,1990-08-07,0.673,0.346,3,-12.803,1,0.0245,0.721,4.48e-06,0.0475,0.396,80.012,audio_features,2lCGAGpqgQIolNfpnycIZk,222493,4,324996,59,1,country
Lookin' for Love,['Johnny Lee'],['45rAZqRt5nUUMatQzk8qJu'],58,['45rAZqRt5nUUMatQzk8qJu'],5pvNhGuCow3Eq1nWbP3Sco,1980-05-06,0.74,0.394,2,-15.126,1,0.0331,0.586,0.000215,0.316,0.78,123.689,audio_features,5pvNhGuCow3Eq1nWbP3Sco,220440,4,111882,49,1,country
Eighteen Wheels And A Dozen Roses,['Kathy Mattea'],['7ndzHjxbErIwvwnEUewMWe'],0,['7ndzHjxbErIwvwnEUewMWe'],50iMY1vxRo3GiVvReK9Hxf,1987-01-01,0.659,0.571,8,-13.609,1,0.0267,0.0926,0.000159,0.0696,0.961,139.27,audio_features,50iMY1vxRo3GiVvReK9Hxf,203400,4,101455,45,1,country
I'm Gonna Hire A Wino To Decorate Our Home,['David Frizzell'],['2SmICejsbfW9xy1ZFt9C1q'],0,['2SmICejsbfW9xy1ZFt9C1q'],337nQ3zcZ5Ka2JmMMlR7bU,2009-01-01,0.606,0.456,7,-12.449,1,0.199,0.465,0,0.309,0.821,162.438,audio_features,337nQ3zcZ5Ka2JmMMlR7bU,239386,4,34509,46,1,country
I Believe In You,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],49,['4Ti0EKl2PVEms2NRMVGqNe'],2XQUerfdDAi7Ncla2a4skr,1987-01-01,0.659,0.221,7,-20.219,1,0.0494,0.835,0.000396,0.139,0.56,117.945,audio_features,2XQUerfdDAi7Ncla2a4skr,245573,3,495190,62,1,country
40 Hour Week (For A Livin'),['Alabama'],['6rJqqRce0Kvo2dJUXoHleC'],49,['6rJqqRce0Kvo2dJUXoHleC'],4OpB5ExXiVjj1f3gMfTw4u,1986-01-21,0.578,0.44,4,-14.644,1,0.111,0.123,0,0.145,0.439,85.213,audio_features,4OpB5ExXiVjj1f3gMfTw4u,201027,4,993539,66,1,country
Louisiana Saturday Night,['Mel McDaniel'],['1fMdO9vLUd6wW4jbMeNiup'],69,['1fMdO9vLUd6wW4jbMeNiup'],50PU05RTGva8laKDwxED9Y,1980-11-10,0.686,0.622,2,-7.31,1,0.0857,0.532,0,0.0511,0.982,163.245,audio_features,50PU05RTGva8laKDwxED9Y,144187,4,143527,56,1,country
Seven Spanish Angels (with Ray Charles),"['Willie Nelson', 'Ray Charles']","['5W5bDNCqJ1jbCgTxDD0Cb3', '1eYhYunlNJlDoQhtYBvPsi']",59,"['5W5bDNCqJ1jbCgTxDD0Cb3', '1eYhYunlNJlDoQhtYBvPsi']",51EKPuV1uAWryjNMqZLtgJ,1984,0.549,0.287,5,-13.135,1,0.0362,0.373,0,0.115,0.382,132.439,audio_features,51EKPuV1uAWryjNMqZLtgJ,231027,4,3467617,142,2,country
Killin' Time,['Clint Black'],['3Ay15wt0QChT4Kapsuw5Jt'],58,['3Ay15wt0QChT4Kapsuw5Jt'],4H2TRR9FjnnIwxGnIt9stO,2003-09-22,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312,audio_features,4H2TRR9FjnnIwxGnIt9stO,168000,4,762018,59,1,country
Why Not Me,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],61,['7MSTO40bsb3DOJQT6xLsIc'],6BkK5Dsu1kTne7Cn6EyYex,1984-10-15,0.732,0.667,10,-9.278,1,0.0278,0.502,4.07e-06,0.0524,0.727,125.6,audio_features,6BkK5Dsu1kTne7Cn6EyYex,211267,4,531951,57,1,country
Deeper Than the Holler,['Randy Travis'],['1pTuR132U5b4Rizal2Pr7m'],67,['1pTuR132U5b4Rizal2Pr7m'],3xx0jE52PbtvwXgNaBUdch,1988-07-12,0.647,0.482,5,-8.591,1,0.0262,0.29,0,0.232,0.437,142.648,audio_features,3xx0jE52PbtvwXgNaBUdch,219080,4,1276210,66,1,country
Tennessee Flat Top Box,['Rosanne Cash'],['6lx6XS8umFqYRVbBErx9fE'],51,['6lx6XS8umFqYRVbBErx9fE'],3zyj0RajXg2w2Bnn773mnW,2005-11-08,0.618,0.767,5,-12.015,0,0.0307,0.216,5.61e-05,0.219,0.964,97.522,audio_features,3zyj0RajXg2w2Bnn773mnW,195080,4,138767,53,1,country
"I Was Country When Country Wasn't Cool - Live At The Roy Acuff Theater Nashville, TN, 1981","['Barbara Mandrell', 'George Jones']","['67BqBdApdbZ0onglFqRoTg', '2OpqcUtj10HHvGG6h9VYC5']",46,"['67BqBdApdbZ0onglFqRoTg', '2OpqcUtj10HHvGG6h9VYC5']",2elArKzloacigjiGat97QZ,2020-07-10,0.597,0.473,0,-14.271,1,0.0318,0.0759,0.000119,0.937,0.533,105.031,audio_features,2elArKzloacigjiGat97QZ,220200,4,1102237,111,2,country
My Favorite Memory,['Merle Haggard'],['2ptmyXoL7poH6Zq62h1QT9'],53,['2ptmyXoL7poH6Zq62h1QT9'],7FsM2MPjPCdgYld4NsvO0f,1981,0.452,0.158,2,-14.317,1,0.0358,0.874,0.000527,0.0846,0.134,129.822,audio_features,7FsM2MPjPCdgYld4NsvO0f,185573,3,998572,65,1,country
If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),['Alabama'],['6rJqqRce0Kvo2dJUXoHleC'],56,['6rJqqRce0Kvo2dJUXoHleC'],225W9qCk2o51QyFZiEVDW9,2004-10-08,0.522,0.651,9,-9.817,1,0.0465,0.115,0,0.0585,0.818,111.01,audio_features,225W9qCk2o51QyFZiEVDW9,203240,4,993539,66,1,country
Slow Hand,['Conway Twitty'],['7gi3jmwpUpNWdswT8eEprF'],60,['7gi3jmwpUpNWdswT8eEprF'],2h1Xj6D76ygKS3tu9DgIY5,1982,0.796,0.337,5,-18.041,1,0.0334,0.22,0,0.115,0.858,106.923,audio_features,2h1Xj6D76ygKS3tu9DgIY5,174640,4,653734,63,1,country
Jose Cuervo,['Shelly West'],['4U9hcIjDmGDdnNlfc3ebbJ'],0,['4U9hcIjDmGDdnNlfc3ebbJ'],5i3m1HZBzurdMu9zzjBY7r,1983-01-01,0.697,0.588,7,-9.416,1,0.0759,0.305,0,0.117,0.816,115.339,audio_features,5i3m1HZBzurdMu9zzjBY7r,162840,4,5995,44,1,country
Guitar Town,['Steve Earle'],['2UBTfUoLI07iRqGeUrwhZh'],62,['2UBTfUoLI07iRqGeUrwhZh'],62ZRHYSOIT9WeZnz18kTHS,1986-01-01,0.661,0.496,7,-15.53,1,0.0357,0.229,0,0.0753,0.948,165.549,audio_features,62ZRHYSOIT9WeZnz18kTHS,155267,4,233143,63,1,country
Mama He's Crazy,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],58,['7MSTO40bsb3DOJQT6xLsIc'],2mEAWmVDub6PSF8pZXInrS,1984-10-15,0.728,0.398,7,-11.036,1,0.027,0.34,0,0.137,0.425,95.959,audio_features,2mEAWmVDub6PSF8pZXInrS,194760,4,531951,57,1,country
All My Rowdy Friends Are Coming Over Tonight,"['Hank Williams, Jr.']",['2dyeCWctcFRt3Pha76ONgb'],51,['2dyeCWctcFRt3Pha76ONgb'],1yzyhrCfdwPgfWixsCELlH,1972,0.607,0.904,2,-7.693,1,0.0435,0.13,0,0.134,0.877,146.831,audio_features,1yzyhrCfdwPgfWixsCELlH,178840,4,1207782,68,1,country
Big City,['Merle Haggard'],['2ptmyXoL7poH6Zq62h1QT9'],59,['2ptmyXoL7poH6Zq62h1QT9'],7MYCBhcWtRSJ7YXTfIHlI8,1981,0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,audio_features,7MYCBhcWtRSJ7YXTfIHlI8,179333,4,998572,65,1,country
Drinkin' My Baby Goodbye,['The Charlie Daniels Band'],['12d4iIvTOk7JkI6ecvc3ca'],57,['12d4iIvTOk7JkI6ecvc3ca'],1KeWCjmGE74qeB3OSbB5Ax,1985,0.536,0.907,9,-10.249,1,0.0559,0.364,5.22e-06,0.103,0.893,177.352,audio_features,1KeWCjmGE74qeB3OSbB5Ax,221707,4,590623,63,1,country
Streets of Bakersfield,['Dwight Yoakam'],['2sxmKe3CUrWnx7eoXMhOlW'],58,['2sxmKe3CUrWnx7eoXMhOlW'],5B7f2auRhwkl5OjC2bQ58f,1988,0.74,0.703,9,-11.87,1,0.0576,0.0399,5.69e-06,0.0378,0.816,106.878,audio_features,5B7f2auRhwkl5OjC2bQ58f,168213,4,496765,61,1,country
I Can Tell By the Way You Dance,['Vern Gosdin'],['4kNRotUiNCcfZhnpJJTDtl'],45,['4kNRotUiNCcfZhnpJJTDtl'],6m7HjxgVcktBJIwOBG8r4F,2015-05-11,0.755,0.593,4,-11.093,1,0.0295,0.0972,0,0.13,0.919,109.812,audio_features,6m7HjxgVcktBJIwOBG8r4F,161493,4,127294,49,1,country
Roll On (Eighteen Wheeler),['Alabama'],['6rJqqRce0Kvo2dJUXoHleC'],55,['6rJqqRce0Kvo2dJUXoHleC'],31LOzuiEqzfMZ6f8nujDVd,1984-05-21,0.583,0.456,5,-19.116,1,0.0578,0.115,0,0.556,0.639,131.815,audio_features,31LOzuiEqzfMZ6f8nujDVd,262627,4,993539,66,1,country
Ocean Front Property,['George Strait'],['5vngPClqofybhPERIqQMYd'],60,['5vngPClqofybhPERIqQMYd'],4G9eIyEcVwLoG7kYNFpSII,1987-01-01,0.656,0.326,2,-15.756,1,0.0283,0.111,0,0.25,0.787,78.298,audio_features,4G9eIyEcVwLoG7kYNFpSII,188533,4,2992426,75,1,country
On the Other Hand,['Randy Travis'],['1pTuR132U5b4Rizal2Pr7m'],58,['1pTuR132U5b4Rizal2Pr7m'],5MkOctZG8LI9uHzpY7ncWj,1986-06-02,0.657,0.415,5,-9.915,1,0.025,0.175,5.65e-06,0.132,0.347,96.03,audio_features,5MkOctZG8LI9uHzpY7ncWj,186347,4,1276210,66,1,country
Two Dozen Roses,['Shenandoah'],['36eTeLNx8ErucrEyRm6JOo'],57,['36eTeLNx8ErucrEyRm6JOo'],2s1gKDfyy4wTv5gzZleWUT,1994,0.695,0.502,4,-12.01,1,0.0279,0.327,0,0.097,0.543,117.083,audio_features,2s1gKDfyy4wTv5gzZleWUT,223613,4,344941,56,1,country
(There's) No Gettin' over Me,['Ronnie Milsap'],['6Sb8EHpZvyjSTT5KD9DjUZ'],0,['6Sb8EHpZvyjSTT5KD9DjUZ'],2ZBey93WnEJiK6dq9fNNeW,2006-07-31,0.599,0.47,6,-10.477,0,0.0337,0.549,2.47e-05,0.304,0.811,200.631,audio_features,2ZBey93WnEJiK6dq9fNNeW,196293,4,312779,58,1,country
Good Ole Boys Like Me - Single Version,['Don Williams'],['4Ti0EKl2PVEms2NRMVGqNe'],47,['4Ti0EKl2PVEms2NRMVGqNe'],7fw6XQdMN9BszacQxoz4gZ,1987-01-01,0.715,0.238,9,-21.114,1,0.0317,0.579,0.000931,0.138,0.486,108.131,audio_features,7fw6XQdMN9BszacQxoz4gZ,251600,4,495190,62,1,country
That's the Way Love Goes,['Merle Haggard'],['2ptmyXoL7poH6Zq62h1QT9'],55,['2ptmyXoL7poH6Zq62h1QT9'],29ZJSsfmcSJcShl44iXuP1,1981,0.81,0.268,3,-16.733,1,0.0291,0.549,0.00886,0.0943,0.625,99.686,audio_features,29ZJSsfmcSJcShl44iXuP1,181427,4,998572,65,1,country
The Cowboy Rides Away,['George Strait'],['5vngPClqofybhPERIqQMYd'],56,['5vngPClqofybhPERIqQMYd'],7hU1CsIXvplis81SZJ6ESE,1987-01-01,0.686,0.332,7,-16.984,1,0.0268,0.0558,0.00142,0.368,0.64,109.067,audio_features,7hU1CsIXvplis81SZJ6ESE,202307,4,2992426,75,1,country
Who's Gonna Fill Their Shoes,['George Jones'],['2OpqcUtj10HHvGG6h9VYC5'],55,['2OpqcUtj10HHvGG6h9VYC5'],4wDpjRQOvOHXE9AtNWpdVQ,1987-01-01,0.441,0.262,4,-13.435,1,0.0301,0.672,0,0.133,0.317,138.327,audio_features,4wDpjRQOvOHXE9AtNWpdVQ,195133,4,910659,66,1,country
All My Rowdy Friends (Have Settled Down),"['Hank Williams, Jr.']",['2dyeCWctcFRt3Pha76ONgb'],55,['2dyeCWctcFRt3Pha76ONgb'],7hBrO5jpSGEbd9X6zxGxQI,1982,0.711,0.542,0,-10.319,1,0.0287,0.23,5.2e-06,0.28,0.813,127.002,audio_features,7hBrO5jpSGEbd9X6zxGxQI,240373,4,1207782,68,1,country
Don't Close Your Eyes,['Keith Whitley'],['0bc7dhY6YXL35m1G0jVwuW'],55,['0bc7dhY6YXL35m1G0jVwuW'],3eIc0XWlqNkT290DfwNyBJ,1990-08-07,0.618,0.271,7,-13.695,1,0.026,0.723,0.000558,0.129,0.264,78.334,audio_features,3eIc0XWlqNkT290DfwNyBJ,251560,4,324996,59,1,country
The Bluest Eyes In Texas,['Restless Heart'],['0FcmRWJUfnCuwoXE1H2b0H'],46,['0FcmRWJUfnCuwoXE1H2b0H'],1XUiXn0r5o9EDS6BhAYdIA,1988-07-15,0.643,0.525,10,-10.988,1,0.0272,0.496,0,0.142,0.552,113.907,audio_features,1XUiXn0r5o9EDS6BhAYdIA,287000,4,186429,49,1,country
